satisfaction,effort,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11,req_12,req_13,req_14,req_15,req_16,req_17,req_18,req_19,req_20,req_21,req_22,req_23,req_24,req_25,req_26,req_27,req_28,req_29,req_30,req_31,req_32,req_33,req_34,req_35,req_36,req_37,req_38,req_39,req_40,req_41,req_42,req_43,req_44,req_45,req_46,req_47,req_48,req_49,req_50,req_51,req_52,req_53,req_54,req_55,req_56,req_57,req_58,req_59,req_60,req_61,req_62,req_63,req_64,req_65,req_66,req_67,req_68,req_69,req_70,req_71,req_72,req_73,req_74,req_75,req_76,req_77,req_78,req_79,req_80,req_81,req_82,req_83,id,throughput,productivity,squandering,stcov_c1,stcov_c2,stcov_c3,stcov_c4,stcov_c5,stcov_c6,stcov_c7,stcov_c8,stcov_c9,stcov_c10,stcov_c11,stcov_c12,stcov_c13,stcov_c14,stcov_c15,stcov_c16,stcov_c17,stcov_c18,stcov_c19,stcov_c20,stcov_c21,stcov_c22,stcov_c23,stcov_c24,stcov_c25,stcov_c26,stcov_c27,stcov_c28,stcov_c29,stcov_c30,stcov_c31,stcov_c32,stcov_c33,stcov_c34,stcov_c35,stcov_c36,stcov_c37,stcov_c38,stcov_c39,stcov_c40,stcov_c41,stcov_c42,stcov_c43,stcov_c44,stcov_c45,stcov_c46,stcov_c47,stcov_c48,stcov_c49,stcov_c50,stcov_c51,stcov_c52,stcov_c53,stcov_c54,stcov_c55,stcov_c56,stcov_c57,stcov_c58,stcov_c59,stcov_c60,stcov_c61,stcov_c62,stcov_c63,stcov_c64,stcov_c65,stcov_c66,stcov_c67,stcov_c68,stcov_c69,stcov_c70,stcov_c71,stcov_c72,stcov_c73,stcov_c74,stcov_c75,stcov_c76,stcov_c77,stcov_c78,stcov_c79,stcov_c80,stcov_c81,stcov_c82,stcov_c83,stcov_c84,stcov_c85,stcov_c86,stcov_c87,stcov_c88,stcov_c89,stcov_c90,stcov_c91,stcov_c92,stcov_c93,stcov_c94,stcov_c95,stcov_c96,stcov_c97,stcov_c98,stcov_c99,stcov_c100,stcov_c101,stcov_c102,stcov_c103,stcov_c104,stcov_c105,stcov_c106,stcov_c107,stcov_c108,stcov_c109,stcov_c110,stcov_c111,stcov_c112,stcov_c113,stcov_c114,stcov_c115,stcov_c116,stcov_c117,stcov_c118,stcov_c119,stcov_c120,stcov_c121,stcov_c122,stcov_c123,stcov_c124,stcov_c125,stcov_c126,stcov_c127,stcov_c128,stcov_c129,stcov_c130
166391.97,1683,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0.3132530120481928,98.86629233511586,0.8988034393602309,0.0,0.49999999999833333,0.99999999999,0.0,0.09999999999633334,0.0,0.6499999999997903,0.7499999999995313,0.9999999999997222,0.3299999999997643,0.0,0.5999999999995,0.0,0.6254545454723496,0.729999999998175,0.0,0.5875270562755734,0.0,0.0,0.5656565656677441,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.7064935064977055,0.6262987012813148,0.0,0.6694805194771672,0.747402597394097,0.7094155844241812,0.6443850267351047,0.55876623376,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.881168831172991,0.0,0.899999999991,0.0,0.0,0.0,0.0,0.41666666665240387,0.7999999999999429,0.5222077921710896,0.0,0.2249999999994375,0.9727272727301393,0.6717532467645082,0.0,0.7999999999994667,0.6199999999999151,0.9999999999998648,0.8227272727244,0.0,0.6266233766175457,0.0,0.0,0.0,0.0,0.8185064935060972,0.5555555555527778,0.0,0.4499999999991,0.0,0.5249999999895,0.0,0.4961038960900779,0.4099999999940257,0.0,0.0,0.6306375443027409,0.7168831169020505,0.1999999999995,0.0,0.685414585367851,0.2500000000048333,0.0,0.6914893617316823,0.0,0.0,0.0,0.2999999999999118,0.0,0.7545454545463335,0.0,0.45487012981367897,0.7214285714115238,0.0,0.6499999999995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999999998383,0.633333333338006,0.0,0.39090909089869696,0.599999999999909,0.14999999999985,0.9999999999975,0.9499999999997121,0.9999999999998507,0.7499999999994231,0.0,0.1384142173389969,0.2999999999999118,0.7499999999997656,0.0,0.0,0.9999999999998958,0.8999999999997272,0.1578947368117544,0.8318181818083181,0.30000000000758825,0.0,0.0,0.0,0.0,0.6295878034911461,0.4932467532372515,0.0
166416.99,1687,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0.3253012048192771,98.64670420865441,0.8985629246587697,0.0,0.49999999999833333,0.99999999999,0.0,0.09999999999633334,0.0,0.6499999999997903,0.7499999999995313,0.9999999999997222,0.3299999999997643,0.0,0.5999999999995,0.0,0.6254545454723496,0.749999999998125,0.0,0.5875270562755734,0.0,0.0,0.5656565656677441,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.7064935064977055,0.6262987012813148,0.0,0.6694805194771672,0.747402597394097,0.7094155844241812,0.6443850267351047,0.55876623376,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.881168831172991,0.0,0.899999999991,0.0,0.0,0.0,0.0,0.41666666665240387,0.7999999999999429,0.5222077921710896,0.0,0.2249999999994375,0.9727272727301393,0.6717532467645082,0.0,0.7999999999994667,0.6199999999999151,0.9999999999998648,0.8227272727244,0.0,0.6266233766175457,0.0,0.0,0.0,0.0,0.8185064935060972,0.5555555555527778,0.0,0.4499999999991,0.0,0.5249999999895,0.0,0.4961038960900779,0.4099999999940257,0.0,0.0,0.6306375443027409,0.7168831169020505,0.1999999999995,0.0,0.685414585367851,0.2500000000048333,0.0,0.7021276596016889,0.0,0.0,0.0,0.2999999999999118,0.0,0.7545454545463335,0.0,0.45487012981367897,0.7214285714115238,0.0,0.6499999999995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999999998383,0.633333333338006,0.0,0.39090909089869696,0.599999999999909,0.14999999999985,0.9999999999975,0.9499999999997121,0.9999999999998507,0.7499999999994231,0.0,0.1384142173389969,0.2999999999999118,0.7499999999997656,0.0,0.0,0.9999999999998958,0.8999999999997272,0.1578947368117544,0.8318181818083181,0.30000000000758825,0.0,0.0,0.0,0.0,0.6295878034911461,0.4932467532372515,0.0
166442.01,1695,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0.3373493975903614,98.19587610619469,0.8980818952558475,0.0,0.49999999999833333,0.99999999999,0.0,0.09999999999633334,0.0,0.6499999999997903,0.7499999999995313,0.9999999999997222,0.3299999999997643,0.0,0.5999999999995,0.0,0.6254545454723496,0.769999999998075,0.0,0.5875270562755734,0.0,0.0,0.5656565656677441,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.7064935064977055,0.6262987012813148,0.0,0.6694805194771672,0.747402597394097,0.7094155844241812,0.6443850267351047,0.55876623376,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.881168831172991,0.0,0.899999999991,0.0,0.0,0.0,0.0,0.41666666665240387,0.7999999999999429,0.5222077921710896,0.0,0.2249999999994375,0.9727272727301393,0.6717532467645082,0.0,0.7999999999994667,0.6199999999999151,0.9999999999998648,0.8227272727244,0.0,0.6266233766175457,0.0,0.0,0.0,0.0,0.8185064935060972,0.5555555555527778,0.0,0.4499999999991,0.0,0.5249999999895,0.0,0.4961038960900779,0.4099999999940257,0.0,0.0,0.6306375443027409,0.7168831169020505,0.1999999999995,0.0,0.685414585367851,0.2500000000048333,0.0,0.7127659574716956,0.0,0.0,0.0,0.2999999999999118,0.0,0.7545454545463335,0.0,0.45487012981367897,0.7214285714115238,0.0,0.6499999999995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999999998383,0.633333333338006,0.0,0.39090909089869696,0.599999999999909,0.14999999999985,0.9999999999975,0.9499999999997121,0.9999999999998507,0.7499999999994231,0.0,0.1384142173389969,0.2999999999999118,0.7499999999997656,0.0,0.0,0.9999999999998958,0.8999999999997272,0.1578947368117544,0.8318181818083181,0.30000000000758825,0.0,0.0,0.0,0.0,0.6295878034911461,0.4932467532372515,0.0
166646.97,1698,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,446,0.3253012048192771,98.14309187279152,0.8979015092297516,0.0,0.49999999999833333,0.99999999999,0.0,0.09999999999633334,0.0,0.6499999999997903,0.7499999999995313,0.9999999999997222,0.3299999999997643,0.0,0.5999999999995,0.0,0.6254545454723496,0.729999999998175,0.0,0.5875270562755734,0.0,0.0,0.5656565656677441,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.7064935064977055,0.6262987012813148,0.0,0.6694805194771672,0.747402597394097,0.7094155844241812,0.6443850267351047,0.55876623376,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.881168831172991,0.0,0.899999999991,0.0,0.0,0.0,0.0,0.41666666665240387,0.7999999999999429,0.5222077921710896,0.0,0.2249999999994375,0.9727272727301393,0.6717532467645082,0.0,0.7999999999994667,0.6199999999999151,0.9999999999998648,0.8227272727244,0.0,0.6266233766175457,0.0,0.0,0.0,0.0,0.8185064935060972,0.5555555555527778,0.0,0.4499999999991,0.0,0.5249999999895,0.0,0.4961038960900779,0.4099999999940257,0.0,0.0,0.6306375443027409,0.7168831169020505,0.1999999999995,0.0,0.685414585367851,0.2500000000048333,0.0,0.6914893617316823,0.0,0.0,0.0,0.2999999999999118,0.0,0.7545454545463335,0.0,0.45487012981367897,0.7214285714115238,0.0,0.6499999999995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999999998383,0.633333333338006,0.0,0.39090909089869696,0.599999999999909,0.14999999999985,0.9999999999975,0.9499999999997121,0.9999999999998507,0.7499999999994231,0.0,0.1384142173389969,0.2999999999999118,0.7499999999997656,0.0,0.0,0.9999999999998958,0.8999999999997272,0.1578947368117544,0.8318181818083181,0.35000000000885295,0.0,0.0,0.0,0.0,0.6295878034911461,0.4932467532372515,0.0
166738.09,1699,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,447,0.3373493975903614,98.13895821071218,0.8978413805543863,0.0,0.49999999999833333,0.99999999999,0.0,0.09999999999633334,0.0,0.6499999999997903,0.6999999999995625,0.9999999999997222,0.3299999999997643,0.0,0.5999999999995,0.0,0.5879545454747811,0.849999999997875,0.0,0.5745062229462077,0.0,0.0,0.5656565656677441,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.6564935064952786,0.5950487012797523,0.0,0.6319805194768457,0.7099025973918844,0.6781655844275211,0.6137477718233489,0.54001623376,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.881168831172991,0.0,0.899999999991,0.0,0.0,0.0,0.0,0.39583333332132214,0.8499999999999392,0.4997077921701227,0.0,0.1749999999995625,0.9727272727301393,0.6405032467645174,0.0,0.7999999999994667,0.6199999999999151,0.9999999999998648,0.7852272727232156,0.0,0.5641233766157957,0.0,0.0,0.0,0.0,0.7997564935074847,0.5555555555527778,0.0,0.4499999999991,0.0,0.5249999999895,0.0,0.4711038960905779,0.4099999999940257,0.9999999999992857,0.0,0.6135920897603678,0.6918831169047758,0.1999999999995,0.0,0.6725940725462148,0.2500000000048333,0.0,0.6914893617316823,0.0,0.0,0.0,0.2999999999999118,0.0,0.7545454545463335,0.0,0.43612012981122306,0.7214285714115238,0.0,0.6499999999995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999999998383,0.633333333338006,0.0,0.39090909089869696,0.5374999999999185,0.14999999999985,0.9999999999975,0.9499999999997121,0.9999999999998507,0.7312499999994375,0.0,0.13183526996856929,0.2999999999999118,0.7499999999997656,0.0,0.0,0.9999999999998958,0.8999999999997272,0.1578947368117544,0.29431818180294317,0.5000000000126471,0.0,0.0,0.0,0.0,0.6078486730572289,0.480746753237122,0.0
166947.9,1703,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0.3132530120481928,98.03165002935995,0.8976008658529253,0.0,0.49999999999833333,0.99999999999,0.0,0.09999999999633334,0.0,0.5999999999998065,0.7499999999995313,0.9999999999997222,0.3299999999997643,0.0,0.5999999999995,0.0,0.6254545454723496,0.709999999998225,0.0,0.5875270562755734,0.0,0.0,0.5656565656677441,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.7064935064977055,0.6262987012813148,0.0,0.6694805194771672,0.747402597394097,0.7094155844241812,0.6443850267351047,0.55876623376,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.881168831172991,0.0,0.899999999991,0.0,0.0,0.0,0.0,0.41666666665240387,0.7999999999999429,0.5222077921710896,0.0,0.2249999999994375,0.9727272727301393,0.6217532467645229,0.0,0.7999999999994667,0.6199999999999151,0.9999999999998648,0.8227272727244,0.0,0.6266233766175457,0.0,0.0,0.0,0.0,0.8185064935060972,0.5555555555527778,0.0,0.4499999999991,0.0,0.5249999999895,0.0,0.4961038960900779,0.4099999999940257,0.0,0.0,0.6306375443027409,0.7168831169020505,0.0,0.0,0.685414585367851,0.2500000000048333,0.0,0.6595744681091623,0.0,0.0,0.0,0.2999999999999118,0.0,0.7545454545463335,0.0,0.45487012981367897,0.7214285714115238,0.0,0.6499999999995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999999998383,0.633333333338006,0.0,0.39090909089869696,0.599999999999909,0.14999999999985,0.9999999999975,0.9499999999997121,0.9999999999998507,0.7499999999994231,0.0,0.1384142173389969,0.2999999999999118,0.7499999999997656,0.0,0.0,0.9999999999998958,0.8999999999997272,0.1578947368117544,0.8318181818083181,0.5000000000126471,0.0,0.0,0.0,0.0,0.6295878034911461,0.4932467532372515,0.0
167375.9,1706,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0.3132530120481928,98.1101406799531,0.8974204798268294,0.0,0.49999999999833333,0.99999999999,0.0,0.09999999999633334,0.0,0.5999999999998065,0.7499999999995313,0.9999999999997222,0.3299999999997643,0.0,0.5999999999995,0.0,0.6254545454723496,0.8299999999979251,0.0,0.5875270562755734,0.0,0.0,0.5656565656677441,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.7064935064977055,0.6262987012813148,0.0,0.6694805194771672,0.747402597394097,0.7094155844241812,0.6443850267351047,0.55876623376,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.881168831172991,0.0,0.899999999991,0.0,0.0,0.0,0.0,0.41666666665240387,0.7999999999999429,0.5222077921710896,0.0,0.2249999999994375,0.9727272727301393,0.6217532467645229,0.0,0.7999999999994667,0.6199999999999151,0.9999999999998648,0.8227272727244,0.0,0.6266233766175457,0.0,0.0,0.0,0.0,0.8185064935060972,0.5555555555527778,0.0,0.4499999999991,0.0,0.5249999999895,0.0,0.4961038960900779,0.4099999999940257,0.9999999999992857,0.0,0.6306375443027409,0.7168831169020505,0.0,0.0,0.685414585367851,0.2500000000048333,0.0,0.6595744681091623,0.0,0.0,0.0,0.2999999999999118,0.0,0.7545454545463335,0.0,0.45487012981367897,0.7214285714115238,0.0,0.6499999999995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999999998383,0.633333333338006,0.0,0.39090909089869696,0.599999999999909,0.14999999999985,0.9999999999975,0.9499999999997121,0.9999999999998507,0.7499999999994231,0.0,0.1384142173389969,0.2999999999999118,0.7499999999997656,0.0,0.0,0.9999999999998958,0.8999999999997272,0.1578947368117544,0.8318181818083181,0.30000000000758825,0.0,0.0,0.0,0.0,0.6295878034911461,0.4932467532372515,0.0
167400.92,1710,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0.3253012048192771,97.89527485380118,0.8971799651253682,0.0,0.49999999999833333,0.99999999999,0.0,0.09999999999633334,0.0,0.5999999999998065,0.7499999999995313,0.9999999999997222,0.3299999999997643,0.0,0.5999999999995,0.0,0.6254545454723496,0.849999999997875,0.0,0.5875270562755734,0.0,0.0,0.5656565656677441,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.7064935064977055,0.6262987012813148,0.0,0.6694805194771672,0.747402597394097,0.7094155844241812,0.6443850267351047,0.55876623376,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.881168831172991,0.0,0.899999999991,0.0,0.0,0.0,0.0,0.41666666665240387,0.7999999999999429,0.5222077921710896,0.0,0.2249999999994375,0.9727272727301393,0.6217532467645229,0.0,0.7999999999994667,0.6199999999999151,0.9999999999998648,0.8227272727244,0.0,0.6266233766175457,0.0,0.0,0.0,0.0,0.8185064935060972,0.5555555555527778,0.0,0.4499999999991,0.0,0.5249999999895,0.0,0.4961038960900779,0.4099999999940257,0.9999999999992857,0.0,0.6306375443027409,0.7168831169020505,0.0,0.0,0.685414585367851,0.2500000000048333,0.0,0.6702127659791689,0.0,0.0,0.0,0.2999999999999118,0.0,0.7545454545463335,0.0,0.45487012981367897,0.7214285714115238,0.0,0.6499999999995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999999998383,0.633333333338006,0.0,0.39090909089869696,0.599999999999909,0.14999999999985,0.9999999999975,0.9499999999997121,0.9999999999998507,0.7499999999994231,0.0,0.1384142173389969,0.2999999999999118,0.7499999999997656,0.0,0.0,0.9999999999998958,0.8999999999997272,0.1578947368117544,0.8318181818083181,0.30000000000758825,0.0,0.0,0.0,0.0,0.6295878034911461,0.4932467532372515,0.0
167411.97,1714,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0.3253012048192771,97.67326137689615,0.8969394504239072,0.0,0.49999999999833333,0.99999999999,0.0,0.09999999999633334,0.0,0.6499999999997903,0.7499999999995313,0.9999999999997222,0.3299999999997643,0.0,0.5999999999995,0.0,0.6254545454723496,0.729999999998175,0.0,0.5875270562755734,0.0,0.0,0.5656565656677441,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.7064935064977055,0.6262987012813148,0.0,0.6694805194771672,0.747402597394097,0.7094155844241812,0.6443850267351047,0.55876623376,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.881168831172991,0.0,0.899999999991,0.0,0.0,0.0,0.0,0.41666666665240387,0.7999999999999429,0.5222077921710896,0.0,0.2249999999994375,0.9727272727301393,0.6717532467645082,0.0,0.7999999999994667,0.6199999999999151,0.9999999999998648,0.8227272727244,0.0,0.6266233766175457,0.0,0.0,0.0,0.0,0.8185064935060972,0.5555555555527778,0.0,0.4499999999991,0.0,0.5249999999895,0.0,0.4961038960900779,0.4099999999940257,0.0,0.0,0.6306375443027409,0.7168831169020505,0.1999999999995,0.0,0.685414585367851,0.2500000000048333,0.0,0.6914893617316823,0.0,0.0,0.0,0.2999999999999118,0.0,0.7545454545463335,0.0,0.45487012981367897,0.7214285714115238,0.0,0.6499999999995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999999998383,0.633333333338006,0.0,0.39090909089869696,0.599999999999909,0.14999999999985,0.9999999999975,0.9499999999997121,0.9999999999998507,0.7499999999994231,0.0,0.1384142173389969,0.2999999999999118,0.7499999999997656,0.0,0.0,0.9999999999998958,0.8999999999997272,0.1578947368117544,0.8318181818083181,0.5000000000126471,0.0,0.0,0.0,0.0,0.6295878034911461,0.4932467532372515,0.0
167839.97,1717,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0.3253012048192771,97.75187536400699,0.8967590643978113,0.0,0.49999999999833333,0.99999999999,0.0,0.09999999999633334,0.0,0.6499999999997903,0.7499999999995313,0.9999999999997222,0.3299999999997643,0.0,0.5999999999995,0.0,0.6254545454723496,0.849999999997875,0.0,0.5875270562755734,0.0,0.0,0.5656565656677441,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.7064935064977055,0.6262987012813148,0.0,0.6694805194771672,0.747402597394097,0.7094155844241812,0.6443850267351047,0.55876623376,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.881168831172991,0.0,0.899999999991,0.0,0.0,0.0,0.0,0.41666666665240387,0.7999999999999429,0.5222077921710896,0.0,0.2249999999994375,0.9727272727301393,0.6717532467645082,0.0,0.7999999999994667,0.6199999999999151,0.9999999999998648,0.8227272727244,0.0,0.6266233766175457,0.0,0.0,0.0,0.0,0.8185064935060972,0.5555555555527778,0.0,0.4499999999991,0.0,0.5249999999895,0.0,0.4961038960900779,0.4099999999940257,0.9999999999992857,0.0,0.6306375443027409,0.7168831169020505,0.1999999999995,0.0,0.685414585367851,0.2500000000048333,0.0,0.6914893617316823,0.0,0.0,0.0,0.2999999999999118,0.0,0.7545454545463335,0.0,0.45487012981367897,0.7214285714115238,0.0,0.6499999999995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999999998383,0.633333333338006,0.0,0.39090909089869696,0.599999999999909,0.14999999999985,0.9999999999975,0.9499999999997121,0.9999999999998507,0.7499999999994231,0.0,0.1384142173389969,0.2999999999999118,0.7499999999997656,0.0,0.0,0.9999999999998958,0.8999999999997272,0.1578947368117544,0.8318181818083181,0.30000000000758825,0.0,0.0,0.0,0.0,0.6295878034911461,0.4932467532372515,0.0
167864.99,1721,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0.3373493975903614,97.53921557234166,0.8965185496963501,0.0,0.49999999999833333,0.99999999999,0.0,0.09999999999633334,0.0,0.6499999999997903,0.7499999999995313,0.9999999999997222,0.3299999999997643,0.0,0.5999999999995,0.0,0.6254545454723496,0.8699999999978251,0.0,0.5875270562755734,0.0,0.0,0.5656565656677441,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.7064935064977055,0.6262987012813148,0.0,0.6694805194771672,0.747402597394097,0.7094155844241812,0.6443850267351047,0.55876623376,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.881168831172991,0.0,0.899999999991,0.0,0.0,0.0,0.0,0.41666666665240387,0.7999999999999429,0.5222077921710896,0.0,0.2249999999994375,0.9727272727301393,0.6717532467645082,0.0,0.7999999999994667,0.6199999999999151,0.9999999999998648,0.8227272727244,0.0,0.6266233766175457,0.0,0.0,0.0,0.0,0.8185064935060972,0.5555555555527778,0.0,0.4499999999991,0.0,0.5249999999895,0.0,0.4961038960900779,0.4099999999940257,0.9999999999992857,0.0,0.6306375443027409,0.7168831169020505,0.1999999999995,0.0,0.685414585367851,0.2500000000048333,0.0,0.7021276596016889,0.0,0.0,0.0,0.2999999999999118,0.0,0.7545454545463335,0.0,0.45487012981367897,0.7214285714115238,0.0,0.6499999999995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999999998383,0.633333333338006,0.0,0.39090909089869696,0.599999999999909,0.14999999999985,0.9999999999975,0.9499999999997121,0.9999999999998507,0.7499999999994231,0.0,0.1384142173389969,0.2999999999999118,0.7499999999997656,0.0,0.0,0.9999999999998958,0.8999999999997272,0.1578947368117544,0.8318181818083181,0.30000000000758825,0.0,0.0,0.0,0.0,0.6295878034911461,0.4932467532372515,0.0
